zip disease count
95621 PNF 8
93224 OTH 0
95369 PNF 0
92004 HYP 0
95683 LIV 0
95949 STK 17
90402 DIA 1
94513 NEP 0
95982 CAN 9
95555 INJ 0
92336 HOM 6
90220 SUI 2
91411 HYP 3
95682 NEP 0
91741 CAN 33
95203 ALZ 2
92844 PNF 2
90069 HOM 0
92801 LIV 11
95327 STK 7
92832 ALZ 2
93930 HYP 1
95634 STK 0
93614 CAN 19
95973 HOM 0
94019 HOM 0
92101 HYP 5
91335 INJ 13
92357 PNF 0
94005 HOM 0
90303 CAN 39
95306 STK 1
95128 LIV 6
94566 OTH 30
96089 HTD 3
94112 HTD 176
95023 STK 14
95370 DIA 4
91345 HTD 39
95841 HTD 52
95830 ALZ 1
90502 CAN 49
92382 HOM 0
92807 INJ 2
91302 LIV 0
93227 HOM 1
91108 STK 1
92131 PNF 0
93021 SUI 3
92803 HTD 2
95536 ALZ 0
95663 HTD 2
93702 SUI 3
95519 ALZ 3
94621 HOM 11
96148 HOM 0
95691 SUI 3
96104 STK 0
95313 DIA 0
92368 STK 0
93932 HYP 0
92118 HOM 0
93962 PNF 0
91803 LIV 3
92655 SUI 0
91733 HOM 2
94804 LIV 2
92055 HOM 0
95674 STK 0
94924 OTH 1
95467 OTH 3
95225 STK 1
95391 NEP 0
91739 NEP 0
95697 NEP 0
92179 HOM 0
94588 HOM 0
94025 DIA 2
95832 CLD 3
95046 CAN 14
90801 HOM 0
93933 SUI 3
94706 HTD 19
94621 CAN 40
91748 HYP 8
91731 HYP 0
92673 NEP 2
91945 OTH 44
90304 OTH 14
96052 ALZ 0
95688 CLD 16
90241 SUI 5
92587 PNF 4
90715 SUI 2
92868 HOM 1
91340 DIA 7
90274 HTD 65
93426 OTH 1
93222 SUI 0
95358 CLD 12
95642 CLD 13
93111 PNF 9
91208 LIV 2
93635 PNF 9
94597 LIV 0
93105 LIV 7
91208 OTH 8
92316 PNF 7
95758 ALZ 5
95547 PNF 0
93210 CAN 20
93442 STK 13
90810 CLD 15
94010 PNF 11
92253 HYP 0
90620 SUI 5
93267 ALZ 0
95465 ALZ 0
94551 HTD 20
93292 HTD 54
95736 NEP 0
95926 HYP 2
95961 ALZ 0
92009 DIA 2
95039 HOM 0
95403 NEP 0
91739 OTH 8
92071 LIV 2
93527 NEP 0
93243 SUI 0
92036 SUI 0
95631 OTH 4
90603 SUI 2
92223 INJ 6
96027 SUI 0
93532 INJ 0
91770 HTD 106
92084 STK 33
92835 STK 14
96039 NEP 0
93526 INJ 0
95608 HTD 222
92258 CAN 2
94591 LIV 6
90003 DIA 19
95648 HOM 0
94923 NEP 0
91016 STK 12
95563 HTD 0
95501 OTH 50
93270 CAN 7
93274 OTH 115
92320 NEP 0
95636 NEP 0
95497 CAN 1
92602 LIV 0
92591 CLD 10
90631 DIA 16
91204 HTD 36
92627 INJ 18
95965 HTD 65
95527 DIA 0
96039 ALZ 0
94123 INJ 3
96001 HYP 0
92845 DIA 1
92553 HYP 4
93510 SUI 0
92128 HOM 0
91350 CAN 37
96058 HOM 0
91708 LIV 0
93955 LIV 6
96059 HYP 0
90241 ALZ 9
92254 CAN 6
92549 SUI 1
93240 DIA 8
90808 LIV 6
92845 DIA 2
90002 SUI 1
92782 HYP 0
92543 HOM 0
94123 HOM 0
93426 SUI 0
96057 ALZ 0
93650 NEP 0
96003 INJ 21
92704 STK 13
95492 DIA 4
94087 CAN 89
92003 INJ 3
93950 HYP 0
90019 PNF 26
94511 NEP 0
91766 NEP 0
94510 NEP 0
93664 SUI 1
90230 HTD 71
95820 PNF 13
96106 HOM 0
94612 CAN 26
93265 HOM 0
95010 STK 3
92399 DIA 12
94603 SUI 2
96143 PNF 2
91316 LIV 2
92391 CLD 0
94523 OTH 60
92313 SUI 1
96056 STK 2
94022 CAN 39
92008 PNF 1
95833 STK 9
96062 DIA 0
90606 LIV 5
94117 NEP 0
92025 NEP 0
90034 NEP 2
94507 STK 9
93260 LIV 0
90012 HOM 0
95917 HTD 3
93010 CAN 83
93612 DIA 7
92325 HTD 18
93561 DIA 4
92841 CAN 48
94619 HOM 3
90807 PNF 17
91765 CAN 74
94005 HYP 0
90064 CLD 4
93210 PNF 2
95350 OTH 82
93552 OTH 26
92284 HTD 84
93035 INJ 6
91724 DIA 2
92010 HYP 1
95822 SUI 1
93616 SUI 0
93550 SUI 7
94946 SUI 0
94526 HTD 43
91602 CAN 25
93630 INJ 9
90302 LIV 1
93012 CAN 74
92054 SUI 10
94603 STK 16
96089 SUI 0
95374 PNF 1
95382 STK 11
93312 HYP 0
95567 CLD 0
93255 HTD 2
94553 STK 27
90638 NEP 0
93227 SUI 1
91776 INJ 3
95684 NEP 0
92110 INJ 9
94566 LIV 2
93601 HOM 0
95432 PNF 0
93108 PNF 2
93458 HYP 5
95983 DIA 0
93240 LIV 2
95462 NEP 0
92640 SUI 0
94951 HTD 2
95444 LIV 0
91761 CAN 68
90280 HOM 20
90716 ALZ 0
92236 DIA 5
90067 CAN 10
94567 CAN 0
95922 SUI 0
94526 ALZ 5
92567 STK 3
92282 PNF 0
95365 HOM 0
90802 PNF 11
93256 LIV 0
94547 HTD 26
93532 LIV 1
95917 INJ 2
94591 INJ 9
96008 HTD 3
92127 PNF 2
92610 CAN 4
92555 ALZ 2
93660 HTD 2
94952 STK 20
94024 LIV 2
91361 HTD 38
90042 STK 26
93444 CLD 10
95645 PNF 0
90650 CAN 149
92368 STK 1
90620 INJ 7
94015 HYP 4
92840 SUI 3
95901 PNF 10
94957 OTH 4
92374 HTD 67
90623 HTD 22
90805 CAN 92
92391 HOM 0
92054 SUI 4
95614 SUI 0
95677 OTH 20
95816 SUI 5
92625 SUI 1
93434 LIV 1
90501 SUI 4
92054 CAN 58
95671 ALZ 0
95501 OTH 54
96023 INJ 1
91803 HTD 76
95776 CLD 8
90503 INJ 2
93243 HYP 0
95030 HYP 2
93720 LIV 2
95126 DIA 8
95988 LIV 0
92343 CLD 0
90067 HOM 0
90630 NEP 0
91906 OTH 4
91732 DIA 17
91401 HYP 5
93921 HTD 16
91302 HYP 0
95540 DIA 9
93030 HTD 116
94517 DIA 2
95639 PNF 0
92241 DIA 1
91746 LIV 1
96051 HOM 0
96114 CLD 0
94518 NEP 0
90027 NEP 0
90094 ALZ 0
91381 NEP 0
90746 PNF 4
92612 SUI 4
91702 SUI 1
93206 INJ 1
90706 OTH 66
94804 PNF 10
92372 NEP 0
91604 INJ 16
95006 SUI 1
95472 PNF 7
95826 INJ 15
91364 ALZ 20
92677 CAN 80
94306 ALZ 6
95372 CAN 3
91206 ALZ 5
93035 SUI 3
93591 CAN 8
92286 CLD 0
91962 HOM 0
93616 HYP 0
95531 HTD 44
95138 OTH 6
92683 STK 39
95018 OTH 7
93402 INJ 6
95631 PNF 3
94964 HTD 3
90278 DIA 5
92408 ALZ 2
96134 HOM 0
93601 SUI 0
93427 HYP 0
94580 PNF 8
92345 NEP 0
90036 PNF 21
92610 PNF 0
90017 HTD 19
93516 STK 1
90069 SUI 5
91010 CAN 42
95834 SUI 0
95225 CLD 0
92315 INJ 4
93610 PNF 4
94585 INJ 10
93110 OTH 21
95666 HOM 0
96001 LIV 4
92352 STK 7
93065 INJ 29
91320 SUI 4
95555 NEP 0
95612 CLD 0
92277 LIV 2
94590 INJ 14
95415 HOM 0
95619 HTD 13
95456 HYP 0
93591 INJ 5
92115 SUI 7
95988 CAN 15
92273 ALZ 0
92507 STK 13
93953 CLD 4
95614 OTH 7
93266 LIV 0
95824 CAN 49
90013 LIV 4
92329 NEP 0
90293 HOM 0
95381 HYP 0
91401 STK 14
93409 CLD 2
92370 PNF 0
93402 OTH 28
92586 NEP 8
96025 NEP 0
92887 CLD 5
93643 HTD 7
92834 CAN 1
90014 INJ 4
90272 NEP 0
92808 CLD 1
92503 PNF 17
93955 HOM 2
95821 OTH 64
95423 OTH 18
95758 INJ 14
95131 HTD 17
90056 CAN 20
95126 HTD 32
95928 STK 17
95554 DIA 0
95309 PNF 0
92027 LIV 6
96101 DIA 5
95543 DIA 0
94545 CAN 52
95612 PNF 0
93449 INJ 3
95460 OTH 7
91731 INJ 5
95220 NEP 0
91722 HYP 4
92866 STK 3
93527 NEP 0
93035 CLD 11
90745 LIV 3
93906 OTH 50
95030 HOM 0
95367 CLD 7
92040 PNF 12
91316 HOM 0
95358 LIV 3
90249 LIV 4
93033 DIA 15
95918 SUI 0
92129 CLD 8
91962 INJ 0
90303 NEP 0
94132 HTD 44
94941 NEP 0
94579 STK 10
93953 INJ 2
94531 HYP 4
96069 HOM 0
90706 CAN 115
95640 CAN 21
95427 STK 1
95230 ALZ 0
95323 DIA 0
91381 STK 4
96001 HYP 0
93270 HYP 1
92620 DIA 4
92406 INJ 0
90210 NEP 0
95570 HYP 0
95248 HTD 5
95454 HTD 7
95020 HYP 4
91304 STK 16
93409 PNF 0
94578 HTD 72
95681 STK 0
99999 CAN 96
96056 SUI 0
91945 HYP 6
91724 DIA 9
90201 SUI 3
90038 NEP 0
95333 NEP 0
95046 HTD 14
93223 HTD 11
92632 SUI 0
93445 PNF 1
92807 INJ 7
95816 HOM 1
95722 INJ 1
93552 HTD 35
95960 LIV 2
94015 OTH 62
93721 OTH 28
91316 CAN 63
95605 ALZ 0
93654 NEP 0
90715 CAN 28
95747 OTH 28
94118 OTH 47
92504 HYP 3
93552 CAN 22
95380 STK 18
92604 ALZ 3
93001 ALZ 6
93962 HTD 1
96151 DIA 0
92404 PNF 14
93040 HYP 0
93312 INJ 25
92803 DIA 0
95439 LIV 0
93277 OTH 93
92679 SUI 3
93201 DIA 0
94939 OTH 6
91792 NEP 0
96101 ALZ 1
92314 OTH 15
95367 SUI 1
91739 HOM 1
92887 HTD 15
96089 HOM 0
93277 HOM 0
93247 OTH 23
92620 STK 11
95829 PNF 1
90067 HTD 11
92602 NEP 0
95670 CAN 85
93307 CAN 75
93066 HYP 1
90069 CLD 5
93402 SUI 2
90670 STK 5
95020 NEP 0
94946 HTD 0
90504 ALZ 7
92225 NEP 0
93301 DIA 3
95822 NEP 5
92835 CAN 57
93654 HOM 2
95687 HOM 4
96073 CAN 11
92582 HOM 0
94303 NEP 0
90047 STK 43
95519 HTD 33
92591 LIV 1
93651 OTH 2
94538 PNF 12
90303 CLD 4
92270 INJ 11
92102 CLD 16
94066 NEP 0
92007 CAN 13
94568 CLD 3
90035 OTH 36
95612 OTH 3
92021 CLD 49
91423 HYP 7
91350 CAN 31
92313 SUI 0
92227 ALZ 3
95374 PNF 0
90806 DIA 13
95935 HYP 0
95951 SUI 0
95951 PNF 0
93313 CLD 12
95573 INJ 1
95054 OTH 8
92371 HYP 0
96041 DIA 0
92325 HTD 13
90021 LIV 0
91506 DIA 8
93110 INJ 2
90230 PNF 12
91724 CLD 11
93409 OTH 4
90630 PNF 9
94553 OTH 73
95573 CAN 2
95470 HOM 0
90077 SUI 0
94521 LIV 7
92104 HYP 0
95747 OTH 49
95961 NEP 0
92887 PNF 1
96008 HYP 0
90247 LIV 2
95426 HTD 4
95554 SUI 0
91932 OTH 24
93286 CLD 3
96097 HTD 26
94801 SUI 1
91911 ALZ 19
95633 STK 2
92570 INJ 20
92672 HOM 0
93527 HTD 9
92325 STK 3
95212 SUI 0
95306 OTH 1
94539 INJ 6
93013 CLD 7
90046 LIV 1
91361 NEP 0
93040 NEP 0
90006 CLD 7
92808 CLD 4
95002 OTH 2
95626 SUI 1
96106 PNF 1
94574 HOM 0
92404 STK 27
94544 PNF 13
90254 CAN 20
92802 HTD 44
94952 HOM 0
94402 STK 19
90040 SUI 0
92131 CAN 36
95621 LIV 9
91945 LIV 4
92843 DIA 8
94903 PNF 20
93610 NEP 1
95326 CLD 3
93955 ALZ 1
94513 OTH 40
95827 ALZ 1
94018 ALZ 2
95323 NEP 0
93619 STK 12
95842 DIA 7
94946 LIV 0
92376 HOM 19
91764 LIV 4
95424 NEP 0
90723 CLD 13
94513 PNF 1
95383 NEP 1
92371 HTD 21
91766 DIA 11
92647 HYP 2
90058 HOM 0
94965 DIA 2
93003 CLD 31
94931 ALZ 0
92646 ALZ 14
95941 OTH 0
92307 NEP 0
96032 STK 1
92122 CLD 14
95205 NEP 0
95124 DIA 8
95129 DIA 4
91723 DIA 6
93012 CLD 11
95062 LIV 6
93710 LIV 2
90069 SUI 5
92530 INJ 5
93675 PNF 1
92021 NEP 5
93614 CAN 18
93001 LIV 9
95206 HTD 69
95672 CLD 4
93105 INJ 8
94603 CLD 6
92804 CAN 113
94010 CAN 74
95633 DIA 0
93242 CLD 0
90502 ALZ 5
95672 CAN 7
91763 SUI 3
90005 HTD 31
92055 PNF 0
95547 HYP 0
92250 OTH 13
90042 PNF 13
90047 ALZ 4
95567 INJ 6
90303 DIA 3
92835 NEP 3
91401 SUI 5
92706 HTD 67
95117 NEP 0
92036 ALZ 1
95422 CAN 41
94530 NEP 0
94937 ALZ 2
93291 HTD 71
93906 HTD 64
94404 HOM 0
90015 SUI 2
95656 ALZ 0
92225 OTH 22
91770 HYP 6
92706 INJ 6
93650 OTH 2
91381 NEP 0
91748 HOM 2
93453 HTD 4
95526 HTD 3
91934 OTH 3
95841 CAN 37
95932 SUI 1
95548 ALZ 0
95138 HTD 9
93669 CLD 0
90503 PNF 11
93215 HOM 0
94541 LIV 11
93219 HTD 7
93551 SUI 3
94129 PNF 0
95130 HYP 1
90403 CLD 8
91916 CAN 2
95670 SUI 6
91205 INJ 6
90745 PNF 13
92105 NEP 0
95466 STK 0
90710 INJ 4
94025 NEP 0
94065 STK 0
94804 CLD 9
92356 INJ 2
90249 STK 2
95684 HOM 0
95490 STK 7
95356 CAN 49
94956 HYP 0
94515 CLD 2
91205 LIV 4
93422 CLD 6
95319 ALZ 0
95223 SUI 0
94707 NEP 1
93305 DIA 15
95501 HTD 73
94533 OTH 98
95363 DIA 2
91731 STK 13
94503 SUI 1
95537 LIV 0
90066 STK 25
91607 LIV 1
92008 HTD 74
93543 PNF 2
92283 CLD 1
92324 OTH 70
94928 HTD 55
95672 INJ 2
96118 PNF 0
92241 LIV 1
95451 OTH 29
94539 PNF 6
91106 ALZ 2
94116 SUI 5
93920 HTD 2
95409 ALZ 24
93285 CAN 16
95912 CAN 7
92653 INJ 25
93660 HOM 0
94548 PNF 0
91030 OTH 22
92508 LIV 0
94598 HYP 0
93721 OTH 17
90680 DIA 9
95453 NEP 0
95831 DIA 19
95757 CAN 38
92587 ALZ 2
94960 CAN 34
95369 HTD 4
95993 STK 12
95746 HOM 1
92320 SUI 0
90720 OTH 28
90008 OTH 46
92564 HTD 1
90401 STK 2
95814 CLD 8
92376 HTD 134
92821 HTD 62
95410 LIV 0
96038 OTH 4
95020 SUI 5
92587 CAN 25
91719 DIA 0
95019 DIA 2
91024 NEP 0
93263 HOM 0
91046 HOM 0
95206 INJ 12
91776 CLD 11
93283 SUI 0
90680 HYP 0
91206 CAN 55
93728 CLD 9
91915 DIA 2
95624 HOM 1
90603 CAN 46
95835 PNF 4
95120 PNF 7
92701 CAN 37
93675 SUI 0
92056 ALZ 29
93545 DIA 1
90047 SUI 3
95640 HTD 18
95987 STK 3
92806 HYP 0
93255 DIA 0
93307 HOM 0
94587 HOM 0
92113 PNF 3
94602 HYP 3
92314 CAN 15
92841 LIV 4
90040 PNF 3
91101 CAN 23
90032 INJ 9
93703 ALZ 9
92551 DIA 8
90077 PNF 3
95823 PNF 14
90057 HYP 3
96057 STK 1
91364 HYP 0
90607 CAN 0
90814 SUI 3
90242 DIA 10
95465 DIA 0
90402 PNF 3
95470 NEP 0
92308 DIA 12
93552 HOM 0
92368 LIV 0
92679 DIA 1
93442 CLD 15
95379 ALZ 1
95431 ALZ 1
93550 HTD 98
92407 DIA 19
95834 HOM 2
96097 NEP 0
90094 STK 0
92240 CLD 14
93656 LIV 1
90020 NEP 0
93644 ALZ 4
90067 NEP 0
93243 DIA 2
94621 STK 28
92503 CLD 29
95120 INJ 5
95476 LIV 3
93308 HOM 0
95816 LIV 3
92675 PNF 7
91011 NEP 0
91214 OTH 29
91730 NEP 3
93562 SUI 0
95673 HYP 0
95129 STK 16
91801 NEP 0
95826 HTD 51
90732 STK 17
90241 DIA 10
95031 DIA 1
95459 SUI 0
91905 PNF 0
91978 HYP 0
92557 ALZ 6
91030 INJ 6
93960 ALZ 2
95356 HYP 7
92673 STK 11
94116 ALZ 11
93103 LIV 7
95640 ALZ 2
91436 STK 11
92322 CAN 4
95826 ALZ 5
90041 HTD 79
95383 INJ 2
92612 STK 11
90606 STK 16
91377 INJ 2
95125 CAN 96
95918 CAN 8
92091 PNF 0
92320 INJ 5
92324 HTD 68
90630 NEP 0
93266 SUI 0
94549 ALZ 4
95346 NEP 0
90254 CAN 14
93287 NEP 0
94086 PNF 6
95938 STK 3
95445 LIV 0
95822 STK 37
94123 DIA 0
95365 CLD 2
95313 DIA 0
95633 PNF 2
92866 CAN 23
93001 SUI 7
96002 NEP 0
91791 OTH 36
95319 NEP 0
95691 DIA 5
94086 CLD 19
94536 SUI 3
95626 HOM 0
94305 LIV 0
93516 OTH 2
93653 HOM 0
93314 LIV 1
91789 SUI 5
92392 INJ 24
95570 HOM 0
94945 ALZ 5
95979 NEP 0
92179 STK 0
90031 DIA 16
92126 HYP 4
94805 HOM 1
92123 SUI 3
94130 ALZ 0
95255 SUI 1
92337 CAN 22
90717 HOM 1
92336 PNF 8
95255 DIA 0
92780 HTD 67
92548 NEP 2
99999 LIV 20
92004 SUI 1
96019 SUI 2
95682 SUI 3
93516 NEP 0
92283 OTH 1
95010 HOM 0
93226 DIA 0
96069 HOM 0
95346 CAN 2
94080 STK 21
90013 CAN 20
93424 OTH 4
93905 HYP 1
93611 OTH 49
95959 HTD 49
93445 ALZ 1
96107 NEP 0
95628 ALZ 30
92536 LIV 0
96047 HYP 0
96097 HOM 0
90021 CAN 3
96039 CAN 4
95674 NEP 0
92661 INJ 0
93427 LIV 0
90266 HOM 0
95655 CLD 0
95247 SUI 1
96032 PNF 2
92069 INJ 13
94520 CAN 47
95470 OTH 7
92314 ALZ 2
91311 DIA 6
94542 CLD 0
92268 NEP 0
91504 STK 19
93234 OTH 7
91769 LIV 0
95831 ALZ 10
92065 HYP 2
91731 OTH 20
92703 STK 12
91740 HYP 0
94571 HOM 1
94558 HTD 144
93040 INJ 0
95014 HYP 0
95220 INJ 3
95843 HYP 2
93308 ALZ 7
93272 HTD 4
95304 PNF 1
91364 HOM 0
95121 NEP 0
91791 HOM 3
92027 LIV 3
93458 LIV 6
92259 HTD 6
95445 ALZ 0
93701 DIA 1
92563 HYP 3
92105 INJ 16
92270 STK 18
92582 SUI 0
96093 INJ 2
95567 PNF 0
90603 LIV 1
90230 PNF 8
95519 ALZ 4
93202 HOM 0
93555 STK 19
90712 HTD 67
90069 HTD 42
95932 PNF 2
95066 DIA 2
92059 DIA 1
95830 HYP 0
93705 DIA 6
90006 HOM 10
95830 INJ 0
93737 NEP 1
92109 STK 19
92116 CAN 46
90245 CAN 25
92544 CLD 26
95383 CAN 14
90701 STK 10
94925 CAN 15
95136 LIV 3
90713 OTH 44
93257 HTD 147
92252 PNF 3
93510 OTH 7
92382 CLD 1
95821 NEP 0
95630 NEP 0
95589 SUI 0
92833 HTD 64
95747 NEP 0
90247 HOM 0
95819 HOM 0
94705 SUI 2
92686 HOM 0
95641 HOM 0
95125 SUI 3
95301 HOM 7
94536 SUI 5
95425 CAN 25
93725 OTH 17
95253 STK 0
95501 INJ 18
95334 INJ 6
96094 STK 3
94520 CAN 60
95919 INJ 1
95134 HTD 5
90621 PNF 3
94111 HYP 0
93618 OTH 38
92404 STK 30
93234 HYP 0
90604 INJ 8
95037 NEP 0
95612 STK 1
94598 INJ 5
92027 NEP 0
93250 LIV 1
92059 ALZ 0
91007 PNF 19
92325 ALZ 3
95131 CAN 9
95050 SUI 2
95664 CLD 0
92657 LIV 2
95558 STK 0
93221 CLD 6
90405 INJ 10
91748 CLD 13
95310 INJ 2
95540 LIV 3
92064 SUI 8
90403 SUI 3
94542 PNF 3
93311 STK 9
90404 HTD 51
92620 PNF 2
92633 DIA 0
94945 ALZ 1
91316 CLD 13
90280 LIV 9
93660 DIA 3
92233 HYP 0
90211 STK 6
96087 OTH 2
93001 INJ 15
95736 STK 1
95546 HOM 0
92562 PNF 4
94611 PNF 9
90032 HTD 58
95203 CAN 27
92241 LIV 1
92596 CLD 2
90034 OTH 48
92273 NEP 0
95815 HTD 59
92082 DIA 1
91606 CAN 56
94304 HYP 0
94539 DIA 7
90630 HOM 0
95341 CAN 23
95110 PNF 1
95936 CAN 0
92129 OTH 22
93622 OTH 5
95348 CAN 21
95501 CAN 70
93250 CLD 0
93516 STK 2
92014 OTH 16
93003 HYP 5
92009 HOM 0
94019 NEP 1
95917 HTD 11
95313 CAN 1
95824 STK 21
90047 LIV 6
94705 PNF 2
94025 CAN 72
95111 LIV 6
90010 HTD 5
95686 HYP 0
93907 ALZ 4
93650 PNF 3
92604 OTH 15
95346 NEP 0
91010 ALZ 6
95814 HYP 0
92108 CLD 3
90002 LIV 4
95942 STK 0
95424 OTH 1
90022 NEP 0
94501 CAN 111
93040 HOM 0
93065 INJ 19
91502 SUI 1
95327 HOM 0
95045 CAN 3
96051 PNF 0
96006 ALZ 0
95138 ALZ 0
90068 CLD 7
95322 INJ 7
96038 CLD 3
93465 HOM 0
91107 OTH 39
91766 CLD 17
94609 OTH 49
96033 DIA 0
91360 PNF 5
92322 ALZ 0
95681 NEP 0
93924 CAN 16
95814 ALZ 3
92067 HTD 10
91786 ALZ 2
95932 NEP 0
96109 NEP 0
93546 PNF 1
91732 INJ 12
91335 NEP 5
90022 LIV 13
95205 DIA 10
95542 LIV 1
93710 PNF 10
93067 CLD 0
95383 INJ 1
95919 PNF 0
90245 HYP 0
90272 HYP 2
94920 STK 11
92590 HTD 2
95240 INJ 13
91411 HYP 2
94945 HTD 23
92518 OTH 9
95666 CAN 13
95236 CLD 3
92618 PNF 1
90703 LIV 2
95540 OTH 37
91769 NEP 0
96161 DIA 0
91204 HOM 1
96044 DIA 0
93267 HYP 2
94005 OTH 5
92865 NEP 0
95355 HYP 5
92653 HTD 349
95656 HTD 1
91941 CAN 77
92109 SUI 4
94706 DIA 1
90248 HYP 0
96050 NEP 0
91606 CLD 15
92116 DIA 7
92536 DIA 1
93510 NEP 1
93266 CAN 0
92706 STK 19
95465 SUI 0
92660 PNF 15
92284 DIA 9
94533 DIA 22
92124 INJ 5
90402 ALZ 4
95116 HYP 0
95942 NEP 0
95602 DIA 5
91340 ALZ 3
95818 INJ 6
95223 HTD 6
96007 CAN 53
95380 OTH 51
93004 HTD 59
90262 CLD 12
93433 PNF 1
91020 ALZ 2
93309 HOM 5
95076 DIA 16
95563 HYP 0
93905 CAN 33
92281 HOM 0
93221 HOM 0
95626 PNF 2
91042 NEP 2
96069 CAN 8
94595 INJ 4
95551 NEP 0
90804 OTH 50
93675 LIV 0
94578 INJ 13
91020 INJ 3
92866 OTH 12
95415 SUI 0
92356 DIA 2
96142 PNF 0
95376 OTH 43
95838 INJ 16
91367 PNF 11
95623 HTD 10
94558 CAN 177
95121 HYP 0
94930 HOM 0
93924 PNF 0
90010 LIV 0
90004 ALZ 4
90254 OTH 15
90717 OTH 14
95641 DIA 1
92322 HYP 0
93668 STK 1
90049 CLD 7
93234 SUI 0
93561 OTH 37
92114 LIV 6
95354 CAN 44
93212 HYP 2
93960 HOM 0
92583 SUI 3
96035 DIA 1
90715 PNF 3
93263 LIV 1
91942 ALZ 23
91506 HYP 0
94598 NEP 0
95018 CAN 14
92508 HOM 1
92805 DIA 13
94605 ALZ 7
95453 HTD 28
91963 OTH 2
90706 STK 21
92382 CLD 1
91773 HTD 75
95210 INJ 12
96107 ALZ 1
94518 LIV 2
95372 CAN 4
93013 PNF 1
92708 NEP 0
92055 LIV 0
96104 CLD 2
95919 NEP 0
95366 LIV 1
93701 HTD 16
94596 OTH 36
93640 CAN 10
94574 ALZ 5
93206 HOM 0
96035 NEP 0
92676 CLD 0
94025 HOM 1
92821 ALZ 6
93309 HOM 2
95616 DIA 5
94542 CAN 13
92377 LIV 0
91405 DIA 9
94018 INJ 2
94596 LIV 1
95320 CLD 5
90703 HOM 0
93254 DIA 0
92614 CAN 29
96065 HTD 1
94552 INJ 1
94920 ALZ 1
92321 INJ 1
91719 CAN 4
90212 SUI 0
91307 HYP 1
92119 CAN 58
92551 SUI 2
91042 HYP 1
95404 OTH 37
95468 PNF 0
92632 HTD 3
92668 NEP 0
96023 HTD 4
91786 OTH 76
91607 ALZ 6
95610 CLD 16
95618 HOM 0
93001 ALZ 4
95354 OTH 39
90003 DIA 22
92346 LIV 5
91604 HOM 3
92369 INJ 0
91202 NEP 1
95305 CLD 1
94507 ALZ 1
95776 DIA 4
95422 LIV 5
94545 NEP 0
95111 HTD 55
95661 OTH 68
90020 HTD 38
91042 CAN 43
90305 PNF 1
95815 INJ 1
90012 HTD 55
91914 HOM 0
92154 OTH 94
90201 PNF 14
91103 STK 11
94511 DIA 2
96022 ALZ 3
95694 CAN 20
91101 CLD 8
96020 HYP 0
95323 ALZ 1
95838 DIA 14
92003 NEP 0
95020 SUI 4
90807 STK 27
90740 ALZ 14
92503 CLD 36
94127 ALZ 5
95641 HTD 7
96057 SUI 1
95368 NEP 1
95695 STK 17
95366 ALZ 7
91316 HYP 0
92102 OTH 38
95726 CAN 13
92653 STK 78
91506 INJ 6
95664 INJ 0
93446 ALZ 5
95007 ALZ 0
94956 HTD 3
95050 CLD 12
94709 LIV 1
92203 CLD 1
91604 INJ 4
92667 INJ 1
95685 CAN 18
93277 HYP 14
95825 HTD 100
92325 ALZ 2
95816 CLD 5
94102 CLD 20
95073 SUI 1
92259 HYP 0
91741 INJ 10
92103 HTD 111
91325 PNF 5
95237 SUI 0
95553 DIA 0
95379 ALZ 0
95313 ALZ 0
93234 INJ 1
90011 SUI 9
96134 LIV 0
95020 LIV 11
91201 CLD 2
91775 CAN 34
94949 NEP 2
93292 OTH 40
94089 NEP 0
93641 ALZ 0
93550 LIV 16
91345 HOM 0
94951 HYP 0
95458 STK 7
92808 SUI 0
95912 OTH 2
95932 SUI 1
92259 HTD 1
96145 ALZ 0
91208 SUI 2
93003 CLD 31
92368 PNF 0
95383 ALZ 1
91791 ALZ 13
95204 LIV 3
91963 PNF 0
96058 DIA 0
95118 PNF 4
95212 HYP 0
94946 INJ 0
92320 ALZ 3
92861 PNF 0
91340 HOM 4
93030 HYP 10
92252 OTH 23
91730 LIV 8
96019 INJ 9
93245 HTD 41
91914 CLD 1
95975 LIV 0
93202 DIA 0
94595 STK 25
92345 CAN 109
90745 INJ 9
94707 NEP 0
91764 PNF 7
92110 CLD 10
95361 STK 11
95315 OTH 11
95046 HTD 12
91719 CAN 2
95207 HTD 91
94803 CLD 7
92503 ALZ 6
94556 DIA 2
94112 HOM 8
93656 OTH 6
93242 INJ 1
93241 HOM 0
95345 NEP 0
90033 CAN 46
90621 ALZ 2
95948 LIV 3
94928 HOM 0
95638 HTD 2
93535 ALZ 6
93030 DIA 22
90265 OTH 14
95139 ALZ 0
90069 STK 18
91387 HTD 32
94025 DIA 3
92335 HYP 8
94508 HTD 9
94061 HTD 49
95961 PNF 2
95464 SUI 1
92886 INJ 6
95369 SUI 0
95304 LIV 0
95645 ALZ 0
95372 STK 1
95204 HOM 4
94949 HTD 27
95661 NEP 3
90621 HOM 0
90026 ALZ 7
95444 HTD 2
95960 NEP 0
91764 NEP 0
95525 LIV 0
95242 PNF 11
95236 OTH 6
92106 STK 15
92230 CAN 6
92283 CLD 0
96001 CLD 25
94920 HTD 23
95623 PNF 2
90304 NEP 0
94571 SUI 0
92651 NEP 0
95669 SUI 1
92270 SUI 3
91754 STK 18
94508 CAN 3
94030 HOM 0
